#queryid	MCT.f.0052	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0064	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068	taxonomy
cazy_0634_gene_4653	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	3.0	0.0	2.0	3.0	3.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0640_gene_4732	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0694_gene_5289	1.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	1.0	4.0	0.0	2.0	2.0	4.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0695_gene_5289	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	4.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0696_gene_5298	1.0	2.0	2.0	2.0	1.0	10.0	2.0	2.0	3.0	2.0	5.0	0.0	7.0	8.0	4.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0783_gene_6594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0784_gene_6610	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0785_gene_6611	1.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	1.0	0.0	5.0	0.0	0.0	3.0	4.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0787_gene_6660	0.0	0.0	1.0	1.0	0.0	5.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0789_gene_6677	0.0	0.0	3.0	3.0	0.0	5.0	1.0	0.0	1.0	0.0	9.0	0.0	2.0	6.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0866_gene_7693	1.0	1.0	0.0	2.0	0.0	7.0	2.0	3.0	3.0	0.0	9.0	0.0	3.0	2.0	6.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0898_gene_8065	1.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	6.0	7.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0899_gene_8072	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0949_gene_8716	1.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	2.0	3.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM61
cazy_0034_gene_10451	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0106_gene_11888	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0109_gene_11923	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0735_gene_5964	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	6.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0834_gene_7283	0.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	5.0	1.0	6.0	0.0	5.0	6.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0952_gene_8721	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM62
cazy_0686_gene_5239	0.0	0.0	0.0	2.0	0.0	5.0	1.0	1.0	4.0	0.0	4.0	0.0	0.0	2.0	5.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0687_gene_5239	0.0	0.0	2.0	1.0	0.0	6.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	5.0	2.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0825_gene_7178	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM66
cazy_0269_gene_1524	1.0	6.0	2.0	12.0	0.0	6.0	2.0	2.0	6.0	1.0	16.0	0.0	15.0	16.0	8.0	7.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0582_gene_3850	2.0	8.0	8.0	24.0	0.0	1.0	2.0	0.0	7.0	4.0	19.0	0.0	17.0	23.0	20.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0688_gene_5239	0.0	0.0	0.0	4.0	0.0	4.0	4.0	0.0	5.0	2.0	5.0	0.0	0.0	10.0	6.0	1.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0738_gene_6009	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	5.0	4.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM67
cazy_0549_gene_3547	1.0	3.0	0.0	4.0	0.0	5.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	8.0	7.0	5.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0827_gene_7191	1.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0	6.0	0.0	11.0	7.0	9.0	2.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0139_gene_12649	6.0	3.0	10.0	13.0	0.0	4.0	1.0	1.0	8.0	3.0	11.0	2.0	4.0	5.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0171_gene_13231	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0214_gene_14050	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0419_gene_1889	0.0	2.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	8.0	0.0	5.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0036_gene_10513	0.0	3.0	1.0	3.0	0.0	3.0	3.0	1.0	8.0	0.0	12.0	0.0	1.0	9.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0044_gene_10652	1.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0046_gene_10657	2.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	8.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0063_gene_11028	4.0	6.0	9.0	20.0	0.0	6.0	3.0	0.0	9.0	5.0	12.0	0.0	28.0	17.0	18.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0121_gene_1232	0.0	3.0	5.0	15.0	0.0	6.0	2.0	1.0	2.0	0.0	7.0	0.0	17.0	20.0	20.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0134_gene_12478	1.0	5.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	3.0	7.0	0.0	5.0	9.0	11.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0155_gene_12961	0.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	6.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0219_gene_14163	0.0	2.0	0.0	4.0	0.0	4.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	10.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0278_gene_15359	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	8.0	0.0	5.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0325_gene_16695	0.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0355_gene_17310	0.0	1.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0360_gene_17495	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	1.0	5.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0363_gene_17648	5.0	3.0	1.0	4.0	0.0	4.0	1.0	0.0	6.0	1.0	9.0	0.0	1.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0429_gene_19167	0.0	2.0	2.0	6.0	0.0	2.0	2.0	0.0	1.0	2.0	5.0	0.0	8.0	9.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0545_gene_3528	0.0	0.0	1.0	4.0	0.0	1.0	2.0	1.0	6.0	0.0	3.0	0.0	3.0	9.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0602_gene_4204	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	8.0	0.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0611_gene_4291	10.0	11.0	10.0	19.0	0.0	4.0	6.0	1.0	10.0	6.0	21.0	0.0	23.0	41.0	25.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0722_gene_5670	2.0	1.0	2.0	1.0	1.0	2.0	8.0	0.0	1.0	1.0	13.0	0.0	10.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0753_gene_6239	2.0	6.0	2.0	8.0	0.0	7.0	1.0	0.0	1.0	1.0	11.0	0.0	4.0	13.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0794_gene_6711	0.0	1.0	0.0	6.0	0.0	6.0	5.0	2.0	9.0	1.0	21.0	0.0	7.0	13.0	15.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0810_gene_6875	1.0	0.0	0.0	4.0	0.0	1.0	2.0	1.0	4.0	0.0	2.0	0.0	1.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0841_gene_7337	0.0	1.0	0.0	11.0	0.0	2.0	1.0	0.0	5.0	1.0	3.0	1.0	8.0	13.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0848_gene_7411	1.0	2.0	2.0	10.0	0.0	1.0	2.0	0.0	4.0	1.0	4.0	0.0	12.0	5.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0865_gene_7683	1.0	0.0	2.0	1.0	0.0	2.0	10.0	0.0	3.0	5.0	8.0	0.0	13.0	2.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0888_gene_7918	2.0	3.0	1.0	1.0	0.0	2.0	2.0	2.0	3.0	0.0	10.0	0.0	2.0	5.0	7.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0908_gene_8190	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	6.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0936_gene_8473	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	8.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_1005_gene_9523	1.0	4.0	4.0	15.0	1.0	3.0	7.0	3.0	5.0	1.0	9.0	0.0	5.0	9.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_1010_gene_9648	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0042_gene_10596	4.0	7.0	10.0	14.0	0.0	2.0	2.0	0.0	1.0	3.0	13.0	0.0	15.0	13.0	13.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0113_gene_12051	6.0	2.0	1.0	6.0	0.0	9.0	0.0	1.0	4.0	1.0	11.0	0.0	1.0	12.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0188_gene_13470	0.0	0.0	1.0	3.0	0.0	1.0	2.0	0.0	2.0	1.0	5.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0206_gene_13825	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	5.0	9.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0319_gene_16427	1.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	0.0	8.0	1.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0341_gene_17055	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	3.0	4.0	0.0	13.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0344_gene_17172	3.0	6.0	6.0	27.0	0.0	6.0	0.0	1.0	3.0	2.0	11.0	0.0	10.0	21.0	14.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0370_gene_17753	0.0	0.0	2.0	1.0	0.0	3.0	4.0	0.0	8.0	0.0	8.0	0.0	1.0	4.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0409_gene_1869	1.0	8.0	3.0	21.0	1.0	4.0	2.0	0.0	6.0	3.0	23.0	1.0	23.0	23.0	16.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0414_gene_18800	3.0	5.0	3.0	6.0	0.0	8.0	0.0	0.0	5.0	1.0	7.0	0.0	3.0	8.0	17.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0477_gene_2618	4.0	8.0	1.0	8.0	0.0	4.0	8.0	2.0	5.0	1.0	7.0	0.0	8.0	8.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0516_gene_3244	4.0	14.0	8.0	21.0	0.0	5.0	1.0	2.0	6.0	7.0	26.0	0.0	20.0	21.0	11.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0564_gene_3722	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0593_gene_3955	6.0	2.0	5.0	16.0	0.0	8.0	0.0	0.0	2.0	2.0	9.0	0.0	9.0	23.0	19.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0627_gene_4548	7.0	18.0	20.0	44.0	1.0	10.0	3.0	1.0	9.0	6.0	24.0	1.0	35.0	48.0	33.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0707_gene_5472	0.0	6.0	2.0	3.0	1.0	3.0	4.0	0.0	1.0	4.0	5.0	0.0	8.0	6.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0750_gene_6172	3.0	6.0	16.0	32.0	0.0	7.0	4.0	2.0	4.0	5.0	26.0	1.0	35.0	40.0	28.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0779_gene_6536	1.0	1.0	3.0	2.0	0.0	7.0	6.0	3.0	10.0	0.0	6.0	0.0	0.0	13.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0882_gene_7892	3.0	1.0	5.0	2.0	0.0	5.0	2.0	0.0	6.0	3.0	4.0	0.0	3.0	9.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0920_gene_830	0.0	1.0	0.0	3.0	0.0	4.0	3.0	0.0	3.0	0.0	8.0	0.0	1.0	3.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0921_gene_8328	3.0	12.0	15.0	17.0	0.0	6.0	6.0	3.0	9.0	6.0	16.0	1.0	22.0	28.0	18.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0009_gene_10109	1.0	0.0	4.0	7.0	1.0	1.0	2.0	1.0	3.0	0.0	5.0	0.0	1.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0289_gene_15718	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	3.0	0.0	2.0	2.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0322_gene_16504	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0853_gene_7506	2.0	5.0	7.0	7.0	0.0	4.0	0.0	0.0	5.0	2.0	11.0	2.0	15.0	5.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0149_gene_12792	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0203_gene_13750	0.0	2.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	9.0	0.0	5.0	17.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0458_gene_2208	3.0	7.0	5.0	9.0	0.0	9.0	0.0	0.0	2.0	4.0	9.0	0.0	12.0	16.0	12.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0473_gene_2528	0.0	3.0	4.0	7.0	0.0	3.0	2.0	0.0	1.0	1.0	3.0	1.0	6.0	6.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0486_gene_2688	0.0	0.0	4.0	0.0	0.0	2.0	16.0	1.0	0.0	2.0	13.0	1.0	16.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0559_gene_3634	2.0	3.0	2.0	11.0	0.0	0.0	1.0	0.0	2.0	1.0	6.0	1.0	5.0	7.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0560_gene_3634	1.0	0.0	6.0	13.0	0.0	6.0	0.0	0.0	3.0	4.0	3.0	0.0	9.0	10.0	12.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0565_gene_3729	1.0	0.0	1.0	3.0	0.0	4.0	0.0	0.0	3.0	1.0	12.0	0.0	1.0	5.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0566_gene_3729	0.0	2.0	1.0	5.0	2.0	8.0	2.0	1.0	5.0	2.0	12.0	0.0	5.0	9.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0676_gene_5074	1.0	0.0	0.0	4.0	0.0	3.0	2.0	1.0	3.0	0.0	6.0	0.0	2.0	5.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0928_gene_843	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	2.0	6.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_1018_gene_973	1.0	6.0	6.0	11.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	15.0	15.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0393_gene_18291	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	6.0	0.0	2.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0465_gene_2496	7.0	1.0	4.0	17.0	1.0	3.0	3.0	0.0	3.0	5.0	8.0	0.0	3.0	17.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0820_gene_7108	2.0	0.0	1.0	4.0	1.0	2.0	1.0	1.0	2.0	1.0	3.0	0.0	4.0	4.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0868_gene_7698	2.0	5.0	12.0	22.0	0.0	6.0	0.0	0.0	5.0	2.0	10.0	2.0	12.0	21.0	19.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE15
cazy_0013_gene_10158	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0396_gene_18401	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0766_gene_6384	4.0	3.0	3.0	5.0	0.0	9.0	1.0	0.0	7.0	2.0	12.0	0.0	2.0	12.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0840_gene_7333	0.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	5.0	0.0	5.0	4.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0016_gene_10232	4.0	7.0	11.0	31.0	0.0	10.0	1.0	0.0	6.0	2.0	21.0	0.0	25.0	32.0	18.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0094_gene_1167	0.0	2.0	1.0	7.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0424_gene_18989	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0592_gene_3955	0.0	0.0	1.0	12.0	0.0	1.0	1.0	0.0	4.0	1.0	3.0	0.0	7.0	11.0	12.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0730_gene_5921	1.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0777_gene_6518	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0823_gene_7147	1.0	7.0	8.0	14.0	0.0	6.0	3.0	1.0	6.0	4.0	22.0	0.0	22.0	19.0	18.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
